UserId,CodeId,Variant1,Variant2,Variant3,ArithExpr,LogicExprCount,LogicExprMax,LoopSingle,LoopNested,ArrayInt,String,FuncArgCount,LOC,LLOC,ExecutedLOC,DiffAvg,SubjDiffAvg,SubjDiffCorrectAvg,SubjDiffIncorrectAvg,DurationAvg,DurationCorrectAvg,DurationIncorrectAvg,ResultCorrect,ResultNA,SubjDiff,Duration,DurationSum,Gender,Pretest,Posttest,AbilityAvg,PriorExpHighSchool,PriorExpSmallProjects,PriorExpPublicProjects,ExpIndividual,ExpProfessional,ExpOther,ProgLangCount,DominantEyeLeft,DominantEyeRight,FixationCodeCount,FixationCodeDuration,FixationOtherDuration,SaccadeDuration,FixationCodeDurationAvg,FixationCodeDurationSD,AoiMainFixDurationRatio,AoiMainFixDurationAvg,AoiFuncFixDurationRatio,AoiFuncFixDurationAvg,MouseClickAccuracyAvg,MouseClickAccuracySD,MouseClickSpeedAvg,MouseClickSpeedSD,ReactionSpeedAvg,ReactionSpeedSD,MemorySearchSpeedSlopeAvg,MemorySearchSpeedSlopeSD,MouseTrailHitTimeAvg,MouseTrailHitTimeSD,MouseTrailTwoSlope,MemorySize,MemoryPeek
P077,11,0,0,1,1,1,1,1,0,0,1,1,15,7,31,0.603,1.707,1.6,1.87,32.515,33.747,30.639,0,0,1,31.6231582,166.4911313,0,7,19,0.548,1,0,0,0,0,1,,0,1,45,13642.9,8414.8,5124.8,303.175,277.086,0.544,436.501,0.441,231.633,12.084,7.626,784,129.75,321.7,17.898,12.7,19.2,919.1,460.1,2.099,7.5,8
P077,12,0,0,1,0,3,2,1,0,0,1,1,20,10,32,0.543,1.672,1.381,2.019,28.587,27.949,29.346,0,0,1,25.5820571,123.7912077,0,7,19,0.548,1,0,0,0,0,1,,0,1,37,10247.7,2570,4307,276.964,195.958,0.218,248.593,0.782,286.083,12.084,7.626,784,129.75,321.7,17.898,12.7,19.2,919.1,460.1,2.099,7.5,8
P077,14,0,1,0,1,3,1,0,1,1,0,2,26,12,51,0.103,2.026,2.333,1.99,32.579,38.548,31.891,0,1,2,2.6265933,37.4892205,0,7,19,0.548,1,0,0,0,0,1,,0,1,3,352.2,967.4,502.3,117.405,59.801,NAN,NAN,1,117.405,12.084,7.626,784,129.75,321.7,17.898,12.7,19.2,919.1,460.1,2.099,7.5,8
P080,1,1,0,0,2,0,0,0,0,0,0,2,11,5,7,0.802,0.31,0.301,0.348,43.195,41.678,49.332,1,0,0,34.7722957,34.7722957,0,3,9,0.357,1,0,0,1,1,0,1,0,1,55,22161.3,1339.1,4692.3,402.933,279.464,0.209,385.926,0.791,407.679,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,1,0,1,0,2,0,0,0,0,0,0,2,11,5,7,0.922,0.362,0.308,1,36.802,35.984,46.532,1,0,0,29.3110382,64.0833339,0,3,9,0.357,1,0,0,1,1,0,1,0,1,44,20652.5,2356.1,4525.2,469.375,443.757,0.109,281.218,0.881,534.875,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,1,0,0,1,2,0,0,0,0,0,0,2,11,5,7,0.853,0.224,0.222,0.235,26.882,26.26,30.507,1,0,0,11.0405307,75.1238646,0,3,9,0.357,1,0,0,1,1,0,1,0,1,15,8004.5,1400.6,1033.8,533.632,407.275,0.137,366.623,0.863,575.384,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,2,1,0,0,0,4,2,0,0,0,0,3,17,7,6,0.948,0.198,0.182,0.5,34.523,33.833,47.167,1,0,0,41.2571054,41.2571054,0,3,9,0.357,1,0,0,1,1,0,1,0,1,71,26887.1,2416,6339,378.691,278.837,0.228,291.329,0.772,415.383,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,2,0,1,0,0,4,2,0,0,0,0,3,17,7,7,0.914,0.224,0.198,0.5,23.047,22.449,29.38,1,0,0,15.4087555,56.6658609,0,3,9,0.357,1,0,0,1,1,0,1,0,1,27,9335.3,1250.3,3715.4,345.752,243.892,0.202,313.882,0.798,354.858,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,2,0,0,1,0,4,2,0,0,0,0,3,17,7,7,0.94,0.259,0.266,0.143,20.741,20.994,16.8,1,0,0,11.2097947,67.8756556,0,3,9,0.357,1,0,0,1,1,0,1,0,1,16,7454,1133.9,1716.7,465.872,318.024,0.186,691.622,0.776,482.285,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,3,1,0,0,1,0,0,0,0,0,0,3,18,5,9,0.922,0.534,0.477,1.222,49.113,48.148,60.586,0,0,0,48.3866672,48.3866672,0,3,9,0.357,1,0,0,1,1,0,1,0,1,98,34246.2,1783.6,6984.3,349.451,276.273,0.111,291.254,0.793,388.176,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,3,0,1,0,1,0,0,0,0,0,0,3,18,5,9,0.828,0.44,0.354,0.85,24.348,23.66,27.648,1,0,0,30.0328948,78.419562,0,3,9,0.357,1,0,0,1,1,0,1,0,1,52,22603.9,900.2,4451.9,434.691,422.502,0.191,392.583,0.729,514.654,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,3,0,0,1,1,0,0,0,0,0,0,3,18,5,9,0.922,0.552,0.505,1.111,29.531,29.015,35.665,0,0,0,8.2804758,86.7000378,0,3,9,0.357,1,0,0,1,1,0,1,0,1,13,5321.1,817.1,1283.2,409.313,298.092,0.066,174.958,0.849,502.2,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,4,1,0,0,2,1,1,1,0,0,0,1,15,7,10,0.845,0.802,0.653,1.611,57.846,55.437,70.963,0,0,0,80.8144758,80.8144758,0,3,9,0.357,1,0,0,1,1,0,1,0,1,91,55085.2,5889.8,8143.2,605.331,567.339,0.043,340.516,0.95,654.396,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,4,0,1,0,2,1,1,1,0,0,0,1,15,7,13,0.543,0.776,0.476,1.132,36.127,33.796,38.897,1,0,0,43.2339023,124.0483781,0,3,9,0.357,1,0,0,1,1,0,1,0,1,36,25590.5,8161.9,4715.5,710.849,618.659,0.042,266.622,0.958,766.377,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,4,0,0,1,2,1,1,1,0,0,0,1,15,7,22,0.509,0.991,0.661,1.333,33.206,30.637,35.865,1,0,0,29.2707771,153.3191552,0,3,9,0.357,1,0,0,1,1,0,1,0,1,27,22655.5,1300.2,3555.1,839.094,1034.578,0.4,905.237,0.597,846.032,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,5,1,0,0,2,1,1,1,0,0,0,1,13,6,12,0.638,1.336,1.135,1.69,72.976,74.173,70.867,0,0,0,65.8059387,65.8059387,0,3,9,0.357,1,0,0,1,1,0,1,0,1,91,41422.6,7470.7,8148.2,455.193,578.788,0.052,239.228,0.941,493.279,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,5,0,1,0,2,1,1,1,0,0,0,1,13,6,12,0.353,1.259,1.024,1.387,40.104,43.153,38.437,0,0,0,38.6562444,104.4621831,0,3,9,0.357,1,0,0,1,1,0,1,0,1,57,27541.3,4018.1,4576.3,483.18,438.761,0.036,196.656,0.932,523.96,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,5,0,0,1,2,1,1,1,0,0,0,1,13,6,16,0.526,1.371,1.148,1.618,36.092,32.433,40.15,0,0,0,43.1059776,147.5681607,0,3,9,0.357,1,0,0,1,1,0,1,0,1,56,32650.7,3333.6,5949.9,583.047,818.901,0.385,785.39,0.599,543.552,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,6,1,0,0,2,2,1,1,0,0,0,2,14,6,9,0.267,1.207,1,1.282,60.908,67.465,58.517,0,0,3,89.4328957,89.4328957,0,3,9,0.357,1,0,0,1,1,0,1,0,1,122,66960.2,6136.3,11900.1,548.854,469.301,0.057,349.987,0.936,591.294,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,6,0,1,0,2,2,1,1,0,0,0,2,14,6,11,0.379,1.328,1.205,1.403,42.49,46.235,40.202,0,0,3,54.7199182,144.1528139,0,3,9,0.357,1,0,0,1,1,0,1,0,1,78,42407.1,2817.5,7049.8,543.681,561.533,0.041,216.699,0.953,594.218,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,6,0,0,1,2,2,1,1,0,0,0,2,14,6,13,0.457,1.353,1.245,1.444,36.617,40.378,33.453,0,0,3,43.8404252,187.9932391,0,3,9,0.357,1,0,0,1,1,0,1,0,1,51,29547.6,4943,6354.6,579.366,555.493,0.016,233.332,0.977,614.436,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,7,1,0,0,1,0,0,0,0,1,0,2,12,6,9,0.793,1.034,0.859,1.708,65.349,61.176,81.345,1,0,0,76.175382,76.175382,0,3,9,0.357,1,0,0,1,1,0,1,0,1,140,62451.5,2216.7,9934.7,446.082,381.827,0.351,477.158,0.636,446.094,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,7,0,1,0,1,0,0,0,0,1,0,2,12,6,9,0.767,0.94,0.798,1.407,36.353,33.564,45.545,0,0,0,41.2794885,117.4548705,0,3,9,0.357,1,0,0,1,1,0,1,0,1,57,29356.6,3048.1,5503.2,515.028,447.643,0.359,527.594,0.633,530.611,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,7,0,0,1,1,0,0,0,0,1,0,2,12,6,9,0.836,0.905,0.814,1.368,29.164,27.886,35.689,0,0,0,29.2563091,146.7111796,0,3,9,0.357,1,0,0,1,1,0,1,0,1,48,23934,833.4,3465.6,498.625,485.154,0.36,506.89,0.63,520.118,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,8,1,0,0,1,1,1,1,0,1,0,2,15,7,17,0.759,1.216,0.955,2.036,70.683,70.385,71.622,1,0,0,60.9478203,60.9478203,0,3,9,0.357,1,0,0,1,1,0,1,0,1,108,44013.9,3000,10578.7,407.537,469.353,0.387,415.623,0.59,433.164,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,8,0,1,0,1,1,1,1,0,1,0,2,15,7,19,0.776,0.94,0.689,1.808,31.869,27.329,47.586,0,0,0,25.4323405,86.3801608,0,3,9,0.357,1,0,0,1,1,0,1,0,1,35,19555.5,1533.9,3050.5,558.727,781.989,0.607,847.846,0.384,375.948,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,8,0,0,1,1,1,1,1,0,1,0,2,15,7,21,0.828,0.871,0.677,1.8,25.947,23.443,37.967,0,0,0,18.1229044,104.5030652,0,3,9,0.357,1,0,0,1,1,0,1,0,1,24,12146.3,1449.5,2905.6,506.094,359.91,0.673,480.954,0.327,567.149,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,9,1,0,0,0,2,1,1,0,1,0,2,19,9,19,0.198,1.862,2.043,1.817,81.353,81.113,81.412,0,0,1,79.3338474,79.3338474,0,3,9,0.357,1,0,0,1,1,0,1,0,1,160,61710.8,2433.6,11686.2,385.692,327.74,0.251,329.1,0.696,420.986,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,9,0,1,0,0,2,1,1,0,1,0,2,19,9,19,0.319,1.819,1.784,1.835,50.89,52.438,50.165,0,0,3,62.1859787,141.5198261,0,3,9,0.357,1,0,0,1,1,0,1,0,1,116,45281,2957.5,9914.4,390.353,421.376,0.186,311.857,0.757,433.894,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,9,0,0,1,0,2,1,1,0,1,0,2,19,9,21,0.276,1.767,1.594,1.833,40,39.621,40.144,1,0,0,48.9472889,190.467115,0,3,9,0.357,1,0,0,1,1,0,1,0,1,94,35504.6,2499.7,9200.4,377.708,392.393,0.317,432.669,0.607,365.287,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,10,1,0,0,0,4,3,1,0,1,0,2,18,8,19,0.388,1.931,1.822,2,77.329,75.66,78.387,0,0,0,70.6781924,70.6781924,0,3,9,0.357,1,0,0,1,1,0,1,0,1,123,50592.3,5569.5,11720.7,411.32,352.224,0.108,272.486,0.881,454.686,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,10,0,1,0,0,4,3,1,0,1,0,2,18,8,21,0.293,1.905,1.765,1.963,48.512,49.201,48.227,0,0,3,27.5927344,98.2709268,0,3,9,0.357,1,0,0,1,1,0,1,0,1,47,17354.7,2371.8,4973.9,369.249,261.302,NAN,NAN,0.992,374.375,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,10,0,0,1,0,4,3,1,0,1,0,2,18,8,23,0.362,1.879,1.786,1.932,43.101,47.333,40.7,0,0,3,36.3442962,134.615223,0,3,9,0.357,1,0,0,1,1,0,1,0,1,58,27636.8,1504.1,5016.3,476.497,453.553,0.137,291.28,0.857,550.779,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,11,1,0,0,1,1,1,1,0,0,1,1,15,7,17,0.974,1.147,1.124,2,58.828,58.529,70.084,1,0,3,57.5336684,57.5336684,0,3,9,0.357,1,0,0,1,1,0,1,0,1,96,35419.6,4054,7278.2,368.954,320.674,0.306,386.66,0.616,396.543,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,11,0,1,0,1,1,1,1,0,0,1,1,15,7,15,0.526,1.457,1.393,1.527,37.78,39.281,36.115,0,0,3,8.5261443,66.0598127,0,3,9,0.357,1,0,0,1,1,0,1,0,1,11,4067.1,1967.3,2115.8,369.739,415.694,0.754,613.413,0.246,166.677,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,11,0,0,1,1,1,1,1,0,0,1,1,15,7,31,0.603,1.707,1.6,1.87,32.515,33.747,30.639,0,0,3,5.3344319,71.3942446,0,3,9,0.357,1,0,0,1,1,0,1,0,1,9,2399.6,1616.4,1333.6,266.621,205.417,0.549,329.138,0.451,216.607,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,12,1,0,0,0,3,2,1,0,0,1,1,20,10,20,0.397,1.612,1.348,1.786,71.679,68.699,73.638,1,0,0,61.2504006,61.2504006,0,3,9,0.357,1,0,0,1,1,0,1,0,1,96,43012.6,6234,9517.2,448.047,494.089,0.079,225.553,0.911,515.517,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,12,0,1,0,0,3,2,1,0,0,1,1,20,10,32,0.388,1.75,1.711,1.775,40.574,39.535,41.234,0,0,3,4.6973193,65.9477199,0,3,9,0.357,1,0,0,1,1,0,1,0,1,5,987.6,1643.5,1173,197.519,182.393,0.525,518.053,0.475,117.386,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,12,0,0,1,0,3,2,1,0,0,1,1,20,10,32,0.543,1.672,1.381,2.019,28.587,27.949,29.346,0,0,3,14.9665949,80.9143148,0,3,9,0.357,1,0,0,1,1,0,1,0,1,23,7264.1,3399.6,3302.6,315.829,260.742,0.331,218.35,0.669,405.184,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,13,1,0,0,2,3,2,1,0,1,0,4,24,12,26,0.302,2.121,1.8,2.259,77.944,76.222,78.688,0,0,3,71.3281534,71.3281534,0,3,9,0.357,1,0,0,1,1,0,1,0,1,110,53339.1,5867,9505.6,484.901,824.935,0.266,315.621,0.731,618.563,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,13,0,1,0,2,3,2,1,0,1,0,4,24,12,50,0.293,2.017,1.765,2.122,46.338,50.226,44.726,0,0,3,56.5273882,127.8555416,0,3,9,0.357,1,0,0,1,1,0,1,0,1,95,40983,3966.9,10492.7,431.4,430.396,0.436,435.781,0.564,428.074,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,13,0,0,1,2,3,2,1,0,1,0,4,24,12,46,0.552,1.836,1.453,2.308,35.425,32.753,38.712,0,0,3,13.4429452,141.2984868,0,3,9,0.357,1,0,0,1,1,0,1,0,1,15,5712.2,2934.4,2923.4,380.814,657.329,0.33,209.36,0.578,825.006,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,14,1,0,0,1,3,1,0,1,1,0,2,26,12,39,0.569,2.138,1.985,2.34,65.995,63.699,69.026,1,0,0,35.4164783,35.4164783,0,3,9,0.357,1,0,0,1,1,0,1,0,1,52,22372.1,5153,5968.8,430.233,406.202,0.223,293.177,0.765,503.574,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,14,0,1,0,1,3,1,0,1,1,0,2,26,12,51,0.103,2.026,2.333,1.99,32.579,38.548,31.891,0,0,3,15.5296656,50.9461439,0,3,9,0.357,1,0,0,1,1,0,1,0,1,23,7221.1,3582.9,3136.7,313.959,222.557,0.249,257.145,0.688,331.366,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P080,14,0,0,1,1,3,1,0,1,1,0,2,26,12,57,0.155,1.957,2.333,1.888,28.699,41.088,26.424,0,0,3,11.9872536,62.9333975,0,3,9,0.357,1,0,0,1,1,0,1,0,1,10,3203,5549.3,2749.6,320.303,275.077,0.572,458.346,0.428,228.275,11.22,6.594,691.9,94.21,330.3,31.553,42.6,73.8,934.5,528.7,2.047,6.5,7
P081,1,1,0,0,2,0,0,0,0,0,0,2,11,5,7,0.802,0.31,0.301,0.348,43.195,41.678,49.332,0,0,0,28.5425089,28.5425089,0,2,16,0.571,1,0,0,0,0,0,3,1,0,46,19690.4,1567.2,4412.8,428.052,446.669,0.164,359.262,0.778,510.783,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,1,0,1,0,2,0,0,0,0,0,0,2,11,5,7,0.922,0.362,0.308,1,36.802,35.984,46.532,1,0,0,16.37933,44.9218389,0,2,16,0.571,1,0,0,0,0,0,3,1,0,30,11526.1,1734.4,2616.2,384.203,263.577,0.14,323.32,0.842,404.42,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,1,0,0,1,2,0,0,0,0,0,0,2,11,5,7,0.853,0.224,0.222,0.235,26.882,26.26,30.507,1,0,0,14.9422715,59.8641104,0,2,16,0.571,1,0,0,0,0,0,3,1,0,29,9854.4,2203.6,2201.6,339.807,260.373,0.225,554.146,0.76,311.993,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,2,1,0,0,0,4,2,0,0,0,0,3,17,7,6,0.948,0.198,0.182,0.5,34.523,33.833,47.167,1,0,0,35.9830244,35.9830244,0,2,16,0.571,1,0,0,0,0,0,3,1,0,73,24083.9,2916.8,8283.4,329.917,246.093,0.26,297.618,0.704,376.679,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,2,0,1,0,0,4,2,0,0,0,0,3,17,7,7,0.914,0.224,0.198,0.5,23.047,22.449,29.38,1,0,0,24.2214872,60.2045116,0,2,16,0.571,1,0,0,0,0,0,3,1,0,44,17269.4,2266.7,3768.1,392.486,239.319,0.219,420.305,0.773,392.744,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,2,0,0,1,0,4,2,0,0,0,0,3,17,7,7,0.94,0.259,0.266,0.143,20.741,20.994,16.8,1,0,0,8.7431325,68.9476441,0,2,16,0.571,1,0,0,0,0,0,3,1,0,14,5899.5,1033.8,1450.3,421.395,273.467,0.243,358.313,0.757,446.627,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,3,1,0,0,1,0,0,0,0,0,0,3,18,5,9,0.922,0.534,0.477,1.222,49.113,48.148,60.586,1,0,3,81.0037238,81.0037238,0,2,16,0.571,1,0,0,0,0,0,3,1,0,146,58818.4,5550.6,12474.6,402.866,394.078,0.134,437.023,0.751,433.21,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,3,0,1,0,1,0,0,0,0,0,0,3,18,5,9,0.828,0.44,0.354,0.85,24.348,23.66,27.648,1,0,0,34.145363,115.1490868,0,2,16,0.571,1,0,0,0,0,0,3,1,0,64,25604.8,1516.9,4884.1,400.076,368.334,0.101,430.575,0.753,419.303,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,3,0,0,1,1,0,0,0,0,0,0,3,18,5,9,0.922,0.552,0.505,1.111,29.531,29.015,35.665,0,0,0,18.5355513,133.6846381,0,2,16,0.571,1,0,0,0,0,0,3,1,0,35,13251.8,1150.5,3201.1,378.623,239.08,0.151,333.274,0.657,435.08,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,4,1,0,0,2,1,1,1,0,0,0,1,15,7,10,0.845,0.802,0.653,1.611,57.846,55.437,70.963,1,0,0,52.7191072,52.7191072,0,2,16,0.571,1,0,0,0,0,0,3,1,0,93,36067.1,4533.6,8250.8,387.818,274.023,0.148,380.637,0.773,404.187,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,4,0,1,0,2,1,1,1,0,0,0,1,15,7,13,0.543,0.776,0.476,1.132,36.127,33.796,38.897,1,0,0,17.3989007,70.1180079,0,2,16,0.571,1,0,0,0,0,0,3,1,0,33,11036.9,1986.4,3117,334.453,295.158,0.063,175.042,0.894,394.825,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,4,0,0,1,2,1,1,1,0,0,0,1,15,7,22,0.509,0.991,0.661,1.333,33.206,30.637,35.865,1,0,0,39.0904025,109.2084104,0,2,16,0.571,1,0,0,0,0,0,3,1,0,60,26504.4,2268.3,5850.5,441.74,402.263,0.553,697.597,0.402,343.699,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,5,1,0,0,2,1,1,1,0,0,0,1,13,6,12,0.638,1.336,1.135,1.69,72.976,74.173,70.867,1,0,0,85.2060954,85.2060954,0,2,16,0.571,1,0,0,0,0,0,3,1,0,140,57349.5,6275.5,12904,409.639,371.073,0.304,696.445,0.675,361.887,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,5,0,1,0,2,1,1,1,0,0,0,1,13,6,12,0.353,1.259,1.024,1.387,40.104,43.153,38.437,0,0,0,14.9430629,100.1491583,0,2,16,0.571,1,0,0,0,0,0,3,1,0,31,10227,766.7,2567.2,329.902,248.78,0.511,522.374,0.463,249.295,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,5,0,0,1,2,1,1,1,0,0,0,1,13,6,16,0.526,1.371,1.148,1.618,36.092,32.433,40.15,0,0,0,28.2796694,128.4288277,0,2,16,0.571,1,0,0,0,0,0,3,1,0,42,20021.9,1149.7,4000,476.713,433.357,0.794,757.054,0.192,213.381,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,6,1,0,0,2,2,1,1,0,0,0,2,14,6,9,0.267,1.207,1,1.282,60.908,67.465,58.517,0,0,0,44.153391,44.153391,0,2,16,0.571,1,0,0,0,0,0,3,1,0,91,30908.8,2550.6,6719.3,339.657,292.338,0.017,533.207,0.96,345.066,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,6,0,1,0,2,2,1,1,0,0,0,2,14,6,11,0.379,1.328,1.205,1.403,42.49,46.235,40.202,1,0,0,51.5467321,95.7001231,0,2,16,0.571,1,0,0,0,0,0,3,1,0,103,33484,4070.8,9401.7,325.088,330.899,0.074,246.734,0.915,344.378,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,6,0,0,1,2,2,1,1,0,0,0,2,14,6,13,0.457,1.353,1.245,1.444,36.617,40.378,33.453,0,0,0,42.2959009,137.996024,0,2,16,0.571,1,0,0,0,0,0,3,1,0,93,29465.9,2583.9,8250.7,316.838,259.925,0.085,415.149,0.899,322.867,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,7,1,0,0,1,0,0,0,0,1,0,2,12,6,9,0.793,1.034,0.859,1.708,65.349,61.176,81.345,1,0,0,78.6380621,78.6380621,0,2,16,0.571,1,0,0,0,0,0,3,1,0,166,58801.5,2667.5,13804.1,354.226,294.602,0.4,427.329,0.574,318.373,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,7,0,1,0,1,0,0,0,0,1,0,2,12,6,9,0.767,0.94,0.798,1.407,36.353,33.564,45.545,1,0,0,22.2331366,100.8711987,0,2,16,0.571,1,0,0,0,0,0,3,1,0,52,16168.6,1254,3866.9,310.935,255.029,0.356,383.33,0.639,287.093,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,7,0,0,1,1,0,0,0,0,1,0,2,12,6,9,0.836,0.905,0.814,1.368,29.164,27.886,35.689,1,0,0,14.4618475,115.3330462,0,2,16,0.571,1,0,0,0,0,0,3,1,0,28,10736.9,783.6,2335.1,383.461,467.361,0.672,515.069,0.29,259.92,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,8,1,0,0,1,1,1,1,0,1,0,2,15,7,17,0.759,1.216,0.955,2.036,70.683,70.385,71.622,1,0,0,86.2833509,86.2833509,0,2,16,0.571,1,0,0,0,0,0,3,1,0,173,59960.1,3284.2,17645.1,346.59,327.586,0.252,387.556,0.676,352.5,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
P081,8,0,1,0,1,1,1,1,0,1,0,2,15,7,19,0.776,0.94,0.689,1.808,31.869,27.329,47.586,1,0,0,25.6919897,111.9753406,0,2,16,0.571,1,0,0,0,0,0,3,1,0,50,18169.8,934.2,4336.6,363.395,491.838,0.575,745.871,0.387,219.549,3.719,1.783,1002.3,107.597,307.5,15.78,38.1,66,1010.2,638.3,1.953,8.5,9
